gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,5,1,2,1,0,0,0,0,2,1,0,1,0,94.40305522900496,3921,1
1,0,1,0,43,1,2,1,0,2,0,0,0,1,0,0,1,91.32331804154656,3365,1
0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,2,30.758821640428586,2574,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.61809102968071,5448,1
1,1,0,0,48,0,1,0,1,0,1,0,0,0,0,1,0,74.21023509086282,2845,1
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,1,75.22136971544745,6115,1
0,0,0,0,42,1,0,0,0,0,0,0,2,0,0,0,1,56.65296324892794,2145,1
0,0,0,0,53,1,2,1,2,0,0,0,2,2,0,0,2,100.89024448336748,4650,1
1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,49.25,6341,1
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,77.43512774995133,2108,1
0,0,0,0,18,1,0,1,0,0,1,0,2,2,0,0,2,95.98465960242858,1305,1
0,0,0,0,54,1,2,0,0,2,2,0,2,1,0,0,0,97.7400566794654,4318,1
0,1,1,0,68,1,2,1,0,2,0,0,0,1,0,1,0,89.63193432823711,5001,1
0,0,0,0,15,1,1,1,0,0,0,0,2,2,0,1,2,93.38410583466805,825,1
0,0,0,0,13,1,1,1,0,0,0,0,2,1,0,0,2,94.90055180497127,529,1
0,0,0,0,7,1,0,1,0,0,1,0,1,2,0,0,1,92.64358844545322,5270,1
1,0,0,0,5,0,0,0,1,1,1,2,0,0,0,1,2,46.143227508935674,1791,1
0,0,0,0,3,1,0,0,0,0,0,1,1,1,0,0,2,67.422149338721,1509,1
1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,54.879490926886604,4855,1
0,1,0,0,20,1,2,1,0,0,0,0,2,1,0,0,2,93.09507936719719,1569,1
1,0,0,0,21,1,1,0,1,1,0,0,0,0,0,0,1,59.240116570404886,458,1
1,0,0,0,68,1,2,1,0,2,2,1,2,2,1,0,1,107.62561029387724,5725,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4482196706835,1482,1
0,0,0,0,60,1,2,1,0,0,2,1,2,2,1,1,2,106.41867486811755,5169,1
0,0,0,0,27,1,0,1,0,0,0,0,1,1,0,1,0,85.30834923403357,1907,1
1,0,1,1,13,1,0,1,1,0,0,0,0,1,0,0,1,79.70978586598142,196,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.2997997554768,5822,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,58.32471076264891,4047,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,74.66959806659331,5722,1
0,0,0,0,9,1,2,1,0,0,0,0,1,2,0,0,2,91.85661229594574,6131,1
0,0,0,0,26,1,2,1,0,0,0,1,0,0,0,1,2,80.2770472311938,1795,1
0,0,0,0,11,1,2,1,0,0,2,2,1,1,0,0,0,96.90663675429462,260,1
0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,1,2,90.08400461439093,1200,1
0,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,1,77.21385618245573,286,1
0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,2,53.97382495728734,4427,1
0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,86.75255745266868,3917,1
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.10311474773316,1016,1
0,0,1,0,25,0,1,0,2,0,0,0,0,2,0,0,2,88.74782036200227,1791,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.24219059402088,2002,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,69.37622034354833,771,1
0,0,0,0,4,1,2,1,0,2,1,0,0,0,0,0,0,83.19726176410943,2885,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,50.45,4228,1
0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,2,72.4794285075668,5725,1
0,0,0,0,4,1,2,1,0,0,0,0,0,1,0,1,2,86.02494254547692,2938,1
0,0,0,0,5,1,0,1,0,0,0,1,1,2,0,1,2,94.5788647262387,3858,1
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,49.71994342539306,4143,1
0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,1,0,75.89467911439871,2892,1
0,0,0,0,6,1,1,0,0,0,2,0,1,0,0,0,2,87.00839095687522,4861,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.80548849779735,3824,1
0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,1,2,31.831975922076158,2581,1
0,0,0,0,13,1,2,1,0,0,0,1,2,2,0,1,2,97.45421771446613,544,1
1,1,0,0,2,1,1,1,0,0,0,0,1,2,0,1,1,94.4185218702132,1354,1
0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,43.81280795235924,5870,1
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.85131778146093,6290,1
0,0,0,0,55,1,2,1,0,2,0,1,0,2,0,1,1,95.56291019548675,4317,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,78.57275649472656,2893,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,5564,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,46.81301259704156,6368,1
0,0,1,0,9,1,0,1,0,0,1,0,0,0,0,0,0,74.14109060452142,5237,1
0,0,0,0,19,1,2,1,0,0,0,0,0,1,0,1,0,83.10862031233874,953,1
0,0,0,0,15,1,2,1,0,0,1,0,0,2,0,0,2,88.77507977284618,777,1
0,0,1,0,38,0,0,0,0,1,1,0,1,1,0,0,0,60.77966824524043,1979,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,56.82630736312484,3676,1
0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,41.046345880271645,2943,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,44.94990478763229,6494,1
0,0,0,0,30,1,2,1,1,2,0,0,0,1,0,1,0,87.70385044820117,2307,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,2,46.4023036406975,4053,1
1,0,0,0,43,1,2,1,0,1,0,0,1,1,0,0,1,98.21465404798523,3635,1
0,0,1,0,5,1,1,1,0,2,0,1,0,0,0,1,2,84.7224328856689,3434,1
0,0,1,0,63,1,2,1,0,2,1,0,2,2,0,1,2,106.81574514683857,5420,1
0,0,0,0,57,0,0,0,0,1,0,0,0,1,0,0,0,42.73105427708474,2104,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,5571,1
0,0,0,0,48,0,0,0,0,2,0,0,1,1,0,1,0,52.803064167386786,2194,1
0,0,0,0,12,1,1,1,0,1,2,0,2,0,0,1,2,97.14688056970225,121,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,1,1,76.10118784332847,1213,1
0,0,0,0,36,1,2,1,0,2,2,0,2,0,0,1,2,100.58226517650188,3141,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25762780110004,5506,1
0,0,0,0,5,1,0,1,0,0,0,0,1,1,0,1,2,89.33175817329438,3873,1
1,0,0,0,10,1,1,1,0,0,2,0,2,2,0,1,2,97.06060596199346,83,1
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,44.642054913407776,6501,1
0,1,1,0,67,1,2,1,0,1,0,0,2,2,0,1,1,100.13841968853019,5415,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,72.41573593061523,2364,1
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,50.64061904346045,4231,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,72.11882446789737,2819,1
1,0,0,0,15,1,0,1,0,1,0,0,0,0,0,0,2,86.59946990182094,424,1
1,0,1,0,68,1,2,1,0,2,2,0,2,2,0,0,2,103.70475464308603,5551,1
0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,79.98576302703552,1045,1
0,0,0,0,27,1,2,1,0,0,1,0,0,1,0,0,1,86.72854921730818,2117,1
0,0,0,0,13,1,0,1,0,0,0,0,2,1,0,0,2,91.91319310561506,379,1
0,0,0,0,8,0,0,0,2,0,0,2,1,0,0,1,1,50.47243707799191,4898,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.519640704986706,4563,1
1,0,0,0,10,1,0,1,0,0,2,0,2,2,0,1,2,95.2628052425604,91,1
1,0,0,0,49,1,2,1,0,2,2,0,2,2,0,1,0,103.77969814571817,4257,1
1,0,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,100.87137969796892,3615,1
0,0,1,0,23,1,1,1,0,1,1,0,0,2,0,1,2,93.4626890103755,2167,1
0,0,0,0,32,1,2,1,0,0,0,0,1,1,0,0,1,93.00962419297858,2533,1
0,0,1,0,14,1,2,1,0,1,0,0,2,1,0,1,2,97.80846764928681,665,1
0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,48.661204212413,617,1
0,0,0,0,47,1,0,0,2,0,0,0,0,2,0,0,1,83.23500676123128,3387,1
0,0,0,0,4,1,0,1,1,0,1,1,0,2,0,1,0,95.3325844002141,3301,1
0,0,0,0,12,1,0,1,0,0,2,0,2,1,0,1,2,96.9156898459042,121,1
0,0,0,0,32,1,2,1,0,2,1,0,2,2,0,1,1,104.45552111845993,2951,1
0,0,0,0,25,1,2,1,0,2,1,0,0,2,0,1,2,94.77276143612988,2019,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.64085749487592,5448,1
0,0,0,0,15,1,2,0,0,1,0,0,0,2,0,0,1,87.68280682457721,787,1
0,0,0,0,24,1,0,1,0,1,0,0,0,1,0,0,1,87.38068567879156,1783,1
0,0,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.74000637475604,534,1
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,45.87131634698522,420,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.4,5445,1
0,0,1,0,7,1,0,1,0,0,0,0,2,1,0,1,2,89.49944172968105,5353,1
0,0,0,0,31,1,2,1,0,0,0,0,1,0,0,1,1,86.38830006635197,2344,1
0,0,0,0,48,1,0,0,2,0,1,1,0,0,0,1,1,60.34214598894599,2498,1
0,1,1,0,29,1,2,1,0,0,1,0,2,2,0,1,0,97.72944818551058,2546,1
0,0,1,0,17,0,1,0,0,0,0,1,1,1,0,0,1,46.53856059559875,6057,1
0,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,86.991028328398,2271,1
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,2,53.66825833006756,116,1
1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.99336853420782,6229,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.11113134002602,3812,1
0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,0,75.50110923356023,1194,1
0,0,0,0,2,1,0,1,0,2,1,2,0,1,0,1,1,93.02773263087563,1348,1
1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,2,76.23910263975435,2818,1
0,0,0,0,5,0,1,0,0,0,1,0,0,1,0,0,1,35.57461105831881,1722,1
0,0,0,0,31,0,1,0,0,0,1,0,1,1,0,0,1,50.96270788486798,1639,1
0,0,0,0,15,1,0,1,0,1,0,0,0,0,0,1,1,74.22959304924517,279,1
0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,1,54.687174284596274,4420,1
0,0,0,0,6,1,2,1,0,0,0,0,2,0,0,1,2,93.00226061738613,4533,1
0,0,1,0,65,1,2,1,1,2,0,0,0,2,0,1,1,99.35437505627183,5259,1
0,0,0,0,4,1,2,1,0,1,1,0,0,0,0,0,0,81.94323033475114,2890,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.71237899398572,1930,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.00617451017075,5501,1
1,0,0,0,71,1,2,1,2,1,0,0,2,2,0,1,1,106.2222601318306,5793,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.32782034857563,5769,1
0,0,0,0,5,1,0,1,0,1,0,0,1,1,0,1,2,87.9724869933174,4308,1
0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,89.69853369043474,4619,1
1,0,0,0,24,1,1,1,1,0,0,0,0,0,0,0,2,75.28782058144586,1294,1
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,75.3,5769,1
1,0,0,0,24,1,0,1,0,0,0,0,1,2,0,1,2,88.37697505944382,1877,1
0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,80.73462409566662,2064,1
0,0,0,0,25,1,2,1,0,0,1,0,0,2,0,1,1,89.38904616806998,2001,1
0,0,1,0,53,1,0,1,2,2,2,0,1,1,1,0,0,105.29320934763189,4761,1
0,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,2,101.47397238430175,4023,1
1,0,0,0,10,1,1,1,0,0,2,0,1,1,0,1,2,95.57111684790641,74,1
0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,29.13853491370254,4845,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.2183142604197,5380,1
1,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,1,100.23707616722395,3230,1
1,0,1,0,48,1,2,1,0,1,0,0,2,1,0,1,1,97.20109644910659,4021,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.499226100124755,1483,1
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,49.10587731335756,6337,1
0,0,0,0,64,1,2,1,0,2,0,0,2,1,0,0,0,97.67119820531262,5009,1
0,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,91.87488193739907,6295,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.436424205315454,3818,1
0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,1,2,47.95971494953043,5851,1
0,0,0,0,66,1,2,1,0,1,0,0,0,2,0,1,0,91.3950866818706,4999,1
0,0,0,0,5,1,0,1,0,1,0,0,0,2,0,1,2,84.56523007517913,4347,1
0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,1,1,70.76856915556304,6422,1
0,1,1,0,40,1,1,1,1,0,0,0,2,2,0,0,1,100.63912016599322,3480,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.58085291352111,5969,1
0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,2,71.87502000135743,4497,1
0,0,0,0,35,1,0,1,0,0,1,0,2,0,0,1,2,85.32613917082668,2635,1
0,0,0,0,59,1,2,1,0,2,2,0,2,2,0,1,2,106.89370109073829,5158,1
1,0,0,0,24,1,1,1,0,2,0,0,2,2,0,1,2,100.59042546611697,2092,1
0,0,0,0,11,1,2,1,0,1,0,0,2,0,0,1,0,91.64257703101603,102,1
1,1,0,0,21,1,2,1,0,1,0,0,1,0,0,1,2,83.76082062090698,1296,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,5452,1
1,0,1,1,14,1,1,1,0,0,0,0,0,0,0,0,0,77.75735798192156,199,1
0,0,0,0,13,1,2,1,1,0,0,0,2,1,0,1,2,96.31827614197239,646,1
0,0,0,0,3,1,0,1,0,0,0,0,2,1,0,1,2,86.01774905199946,2051,1
0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,2,47.250555152488126,4052,1
0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,86.52875322981815,1308,1
0,1,0,0,38,1,0,1,1,2,0,0,0,0,0,1,1,81.8609137065659,2809,1
0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,1,1,30.515385112182912,2512,1
0,0,0,0,31,1,2,1,0,0,0,1,2,1,0,0,2,93.52988750300639,2475,1
0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,69.5116444366149,1982,1
1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,39.04330673057198,3042,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.81110364539794,6022,1
0,0,0,0,64,1,2,1,0,2,0,1,2,1,0,1,1,105.05565402064613,5452,1
0,1,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,81.35110388109761,4256,1
0,0,0,0,23,1,1,1,0,0,0,0,0,0,0,1,1,81.83947953156247,1380,1
0,0,0,0,32,1,2,1,2,1,0,1,2,2,0,1,1,108.04386602868632,2973,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816,1
0,0,0,0,15,1,1,1,0,0,1,0,2,2,0,1,2,98.3797488008833,919,1
0,0,1,1,58,1,2,0,0,2,2,2,1,2,1,1,0,92.6826070503422,4424,1
0,0,0,0,52,1,1,1,0,2,1,0,2,2,0,1,1,105.1781991055979,4663,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,46.08064765095563,3904,1
0,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,2,81.08130624133116,1046,1
0,0,1,0,11,1,1,1,0,0,2,1,2,2,0,1,1,102.21219532823508,2071,1
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,59.82937135133176,4845,1
0,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0,1,56.32240568708642,990,1
0,0,0,0,5,1,2,1,0,0,1,0,1,1,0,0,2,92.0989527522171,4333,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.36032732716565,5966,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,55.96970474337965,4841,1
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.3023273726674,4561,1
0,0,0,0,8,0,1,0,0,0,1,0,1,1,0,0,2,39.90060017046859,2663,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.40287962703098,5445,1
0,0,1,0,37,0,1,0,0,2,0,0,2,0,0,0,2,43.73988222585018,1107,1
0,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,1,79.80652946880508,1220,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.36069724376164,3664,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,50.87920269381571,4235,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,20.2,1610,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.06898835149959,1607,1
0,1,0,0,4,1,2,1,0,0,1,0,2,0,0,1,2,89.47413521957355,2992,1
0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,2,73.96074732493396,4358,1
0,0,0,0,16,1,2,1,0,2,0,0,2,1,0,1,1,96.1102539451164,958,1
0,0,1,0,34,1,2,1,0,0,0,0,1,2,0,1,2,97.40269445897931,2787,1
0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,40.47450407044134,2500,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816,1
0,0,0,0,15,1,0,1,0,1,1,0,2,2,0,1,2,99.6116158691255,838,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,71.58482288731436,775,1
0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,73.04011878182305,1287,1
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,76.12191867255649,1141,1
1,0,0,0,7,1,0,1,0,2,0,0,0,0,0,1,2,75.87591240501973,4956,1
0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,1,1,42.35701627638922,5859,1
0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,54.86253664199995,1812,1
0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.54755347098771,3223,1
0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,2,64.20937459604013,118,1
0,0,0,0,58,1,2,1,1,2,1,0,2,2,1,0,0,109.05273609599902,5013,1
0,0,0,0,46,1,2,1,0,1,0,0,2,2,0,1,1,98.80530842181726,4022,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,62.05786161068248,5491,1
0,0,1,0,68,1,2,1,1,2,2,1,0,0,1,0,0,95.4524054696785,5252,1
0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,66.66049047025717,1449,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,50.509167289624216,346,1
0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,1,1,45.18902502189277,6211,1
1,0,0,0,28,1,2,1,0,1,0,0,0,0,0,1,0,80.95900152951522,1901,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.59152099899724,5512,1
0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,71.69899452896864,313,1
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,41.79189583626194,3123,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.3825853038418,5444,1
0,0,0,0,16,1,2,1,0,0,1,0,1,0,0,0,1,84.45220119072569,1775,1
0,1,0,0,48,1,2,0,1,2,0,1,2,2,0,0,0,93.24043052404534,3689,1
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,76.48191710244157,2761,1
0,0,1,1,4,1,0,0,0,0,2,0,0,0,0,1,2,69.04801703270013,2825,1
0,0,0,0,6,1,0,1,0,0,1,0,2,2,0,0,2,92.47954407813404,4754,1
0,0,0,0,5,1,0,0,1,2,0,0,0,0,0,0,2,65.41711035837885,3315,1
0,0,0,0,8,1,0,0,0,1,0,1,1,0,0,0,2,72.962076026803,5029,1
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,75.12430631998532,1006,1
1,1,1,0,40,1,2,1,0,0,2,0,2,2,0,1,2,100.75569129139164,3630,1
0,0,1,0,47,1,0,1,0,0,2,0,0,1,0,1,1,85.29043900273402,3460,1
0,0,1,0,70,1,2,1,1,2,2,2,2,2,1,1,0,112.32111914090592,5871,1
0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,0,2,86.64814111205284,1308,1
1,0,0,0,47,1,2,1,0,0,2,1,2,2,0,1,0,107.05719833692889,4304,1
0,0,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,78.30856876878113,249,1
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2,72.94782890634518,835,1
1,0,0,0,24,1,2,1,0,1,0,0,2,0,0,1,1,92.98070226265342,1939,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,55.12928764878728,4559,1
0,0,0,0,4,1,2,1,0,0,0,0,1,1,0,1,2,88.99127256617436,6390,1
1,0,0,0,25,1,2,1,0,0,0,1,0,0,0,1,2,80.97402418526906,1717,1
0,0,0,0,13,1,2,1,1,1,0,0,2,0,0,1,2,95.97403399544667,445,1
0,0,0,0,25,1,0,1,0,0,0,0,2,2,0,1,1,91.86493754599962,1998,1
0,1,0,0,4,1,1,1,0,0,2,0,1,0,0,1,1,83.185961284021,3006,1
0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,1,85.64156980415986,6212,1
0,0,0,0,12,1,0,1,0,0,1,0,1,2,0,0,2,91.37896646220011,222,1
0,0,0,0,35,1,0,1,0,2,1,0,2,2,0,1,0,101.58395143636376,3131,1
0,0,0,0,28,1,2,1,0,2,1,0,2,2,0,1,2,105.33138625350483,2575,1
0,0,1,1,42,1,0,1,0,1,0,0,1,0,0,0,1,79.88950410748714,2854,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.09599838229719,3811,1
1,0,0,0,61,1,2,1,1,0,1,1,2,2,2,0,0,110.55687032687798,5423,1
0,0,0,0,43,1,2,1,0,2,1,0,0,0,0,1,0,84.73639829195959,3303,1
0,0,0,0,35,1,2,0,1,0,1,1,1,2,0,1,1,85.74915899847174,2711,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.853046868849862,1623,1
0,0,0,0,11,1,0,0,1,0,0,2,0,0,0,0,3,61.81273881924796,5224,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.880018860776772,1623,1
0,0,0,0,11,1,0,1,0,0,0,0,1,0,0,1,1,78.77386276997902,571,1
0,1,0,0,14,1,0,1,0,0,0,0,1,1,0,0,1,88.30982312439919,480,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,44.985260761575894,6495,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,58.19141378792564,619,1
0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,70.56121505993845,2650,1
1,0,0,0,18,1,2,1,1,0,0,0,2,2,0,1,2,98.68178738795466,1263,1
1,0,0,0,8,1,0,0,0,0,1,0,1,1,0,1,2,54.10279226850932,2984,1
0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,1,75.97463186702919,2641,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.22104560624989,2215,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.943914558350002,1624,1
0,0,0,0,25,1,2,1,0,1,0,0,0,0,0,1,2,86.35591380205774,1748,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2318730621309,5964,1
0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,1,2,56.72053237812082,3574,1
0,0,1,0,63,1,2,1,0,1,2,0,0,0,0,0,1,93.00475836441892,4844,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,52.678148963468104,1859,1
1,0,0,0,14,0,0,0,2,0,0,1,0,0,0,0,1,39.78087477546324,2415,1
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,86.01439529484071,6239,1
1,0,0,0,2,1,0,1,0,0,0,1,1,2,0,1,2,91.92266681499514,1154,1
0,0,0,0,7,1,1,1,0,0,0,0,0,2,0,0,0,86.30253783723805,5276,1
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,50.48544750848809,2136,1
1,0,1,0,4,1,1,1,0,0,0,0,0,0,0,0,2,75.9084180332771,2672,1
1,0,0,0,12,1,1,1,0,0,0,1,2,2,0,1,2,97.22558691192418,261,1
0,0,0,0,52,1,2,1,0,1,1,0,2,2,0,1,2,103.15829766606872,4655,1
0,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,1,74.19483951508765,5057,1
0,0,0,0,20,1,1,0,0,1,0,1,0,0,0,0,2,47.939272892067,1091,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.84726981114087,1490,1
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,50.17691219891333,269,1
0,1,0,0,27,1,0,1,0,0,0,0,1,1,0,1,2,86.16373906718997,1997,1
0,0,0,0,47,1,2,1,0,0,2,1,2,2,0,1,0,106.94945667275337,4311,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.28594974989666,1925,1
0,0,0,0,22,1,0,1,0,0,0,0,2,1,0,1,0,87.89000689796833,2247,1
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,69.15542308108641,4492,1
0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,2,67.43234052658897,5858,1
0,0,0,0,7,1,1,1,0,2,0,0,1,1,0,0,2,99.57380389740679,6095,1
